month,day,depart_airport,arrival_airport,dep_time,arr_time
1,15,LGA,BOS,344,345
1,15,LGA,DEN,343,346
1,15,EWR,IAH,343,347
1,15,EWR,SYR,343,345
1,15,LGA,MDW,343,345
1,15,EWR,MCO,344,346
1,15,EWR,PHX,344,347
1,15,EWR,CVG,343,346
1,15,EWR,DFW,343,347
1,15,JFK,SFO,344,347
1,15,JFK,STT,344,349
1,15,JFK,TPA,344,347
1,15,EWR,BOS,344,345
1,15,JFK,RDU,344,345
1,15,EWR,MHT,344,345
1,15,JFK,PIT,344,345
1,15,LGA,CMH,344,346
1,15,JFK,MCO,344,347
1,15,LGA,ATL,344,346
1,15,JFK,CLT,344,346
1,15,JFK,LAS,344,347
1,15,EWR,CLT,344,346
1,15,EWR,MSP,343,346
1,15,LGA,TPA,344,347
1,15,JFK,MSP,344,346
1,15,JFK,FLL,344,347
1,15,LGA,DEN,344,346
1,15,JFK,FLL,344,347
1,15,EWR,MEM,344,346
1,15,JFK,ORD,344,345
1,15,JFK,BOS,344,345
1,15,JFK,BWI,344,345
1,15,LGA,BNA,344,345
1,15,JFK,BUF,344,345
1,15,JFK,DCA,344,345
1,15,JFK,SJU,344,349
1,15,EWR,DAY,344,346
1,15,JFK,CLT,344,346
1,15,LGA,STL,344,346
1,15,JFK,JAX,344,347
1,15,LGA,PBI,344,347
1,15,EWR,PWM,344,345
1,15,JFK,SAN,344,347
1,15,JFK,ATL,344,346
1,15,JFK,LAX,344,347
1,15,EWR,MDW,344,345
1,15,EWR,MYR,344,346
1,15,JFK,SJU,344,349
1,15,EWR,GSO,344,346
1,15,LGA,DEN,344,347
1,15,EWR,GRR,344,346
1,15,LGA,ATL,344,347
1,15,JFK,RDU,344,346
1,15,LGA,ORD,344,346
1,15,EWR,FLL,344,347
1,15,EWR,MCO,344,347
1,15,EWR,PIT,344,346
1,15,EWR,RDU,344,346
1,15,EWR,SFO,344,348
1,15,EWR,SAN,344,347
1,15,EWR,JAX,344,347
1,15,JFK,BOS,344,346
1,15,LGA,CLT,344,346
1,15,JFK,DCA,344,346
1,15,EWR,RSW,344,348
1,15,LGA,RDU,344,346
1,15,JFK,SJU,344,349
1,15,EWR,BOS,344,345
1,15,LGA,CLE,344,346
1,15,EWR,DTW,344,347
1,15,JFK,DTW,344,347
1,15,EWR,XNA,344,347
1,15,EWR,DTW,344,347
1,15,JFK,AUS,344,348
1,15,EWR,MIA,344,348
1,15,LGA,DTW,345,347
1,15,LGA,MCO,345,348
1,15,EWR,MCI,344,347
1,15,EWR,IAH,344,348
1,15,EWR,TPA,345,348
1,15,EWR,DEN,345,347
1,15,JFK,BTV,345,346
1,15,LGA,BOS,345,346
1,15,LGA,DCA,345,346
1,15,EWR,ORD,345,346
1,15,LGA,ATL,344,347
1,15,JFK,HNL,345,351
1,15,LGA,DTW,345,347
1,15,EWR,ATL,345,347
1,15,LGA,ORD,345,346
1,15,EWR,CVG,345,347
1,15,JFK,LAX,345,348
1,15,JFK,ROC,345,346
1,15,JFK,TPA,345,347
1,15,JFK,LAX,345,348
1,15,JFK,LAX,345,348
1,15,LGA,FLL,345,348
1,15,EWR,STT,345,350
1,15,EWR,LAS,345,347
1,15,EWR,CLE,345,346
1,15,EWR,PBI,345,348
1,15,LGA,IAH,345,348
1,15,JFK,RDU,345,347
1,15,LGA,CLT,345,347
1,15,JFK,BOS,345,346
1,15,EWR,DEN,345,347
1,15,EWR,LAX,345,348
1,15,EWR,STL,345,347
1,15,JFK,ROC,345,347
1,15,LGA,FLL,345,348
1,15,EWR,SJU,345,350
1,15,JFK,BUF,345,346
1,15,JFK,FLL,345,348
1,15,JFK,LAS,345,348
1,15,EWR,SFO,342,346
1,15,EWR,DCA,345,346
1,15,LGA,PBI,345,348
1,15,JFK,MIA,345,348
1,15,JFK,MCO,345,348
1,15,EWR,OMA,343,346
1,15,EWR,RIC,344,346
1,15,JFK,MIA,344,347
1,15,LGA,BNA,345,347
1,15,EWR,EGE,345,348
1,15,LGA,GRR,345,348
1,15,EWR,ATL,345,348
1,15,LGA,ORD,345,347
1,15,JFK,PWM,345,347
1,15,LGA,ATL,345,348
1,15,LGA,MKE,345,347
1,15,JFK,PHL,345,347
1,15,EWR,BNA,345,347
1,15,LGA,CLT,346,348
1,15,EWR,IND,346,348
1,15,LGA,BOS,346,347
1,15,JFK,LAS,345,348
1,15,LGA,DCA,346,347
1,15,LGA,BNA,345,347
1,15,LGA,ATL,346,348
1,15,LGA,IAD,345,347
1,15,JFK,PHX,345,349
1,15,JFK,LAS,346,349
1,15,EWR,FLL,346,349
1,15,EWR,MCO,346,348
1,15,EWR,FLL,346,349
1,15,EWR,SEA,346,349
1,15,EWR,ORD,346,347
1,15,LGA,MSP,346,348
1,15,JFK,CLT,346,348
1,15,EWR,IAD,346,347
1,15,LGA,IAH,346,349
1,15,EWR,CLT,346,348
1,15,EWR,PHX,346,349
1,15,LGA,ATL,346,348
1,15,LGA,RDU,346,348
1,15,LGA,DFW,346,349
1,15,EWR,CHS,346,348
1,15,JFK,LAX,346,349
1,15,EWR,ATL,346,348
1,15,JFK,SFO,346,349
1,15,JFK,SFO,346,350
1,15,EWR,BUF,346,348
1,15,EWR,DTW,346,348
1,15,JFK,IAD,346,347
1,15,JFK,SFO,346,350
1,15,JFK,MCO,346,349
1,15,LGA,MEM,346,348
1,15,EWR,MKE,346,348
1,15,LGA,DTW,346,348
1,15,EWR,RDU,346,348
1,15,EWR,IAH,346,349
1,15,LGA,FLL,346,350
1,15,LGA,DFW,346,350
1,15,LGA,BOS,347,348
1,15,EWR,BOS,346,348
1,15,LGA,ATL,347,349
1,15,EWR,RSW,346,350
1,15,JFK,SFO,347,350
1,15,LGA,DCA,347,348
1,15,LGA,STL,347,349
1,15,JFK,DCA,347,348
1,15,EWR,SFO,347,350
1,15,LGA,MIA,347,350
1,15,JFK,BTV,347,348
1,15,LGA,MDW,347,348
1,15,LGA,PIT,347,348
1,15,LGA,DTW,347,349
1,15,JFK,SLC,347,350
1,15,LGA,CMH,347,349
1,15,LGA,MIA,347,350
1,15,LGA,DEN,347,349
1,15,EWR,PBI,347,350
1,15,EWR,MCI,347,349
1,15,EWR,DEN,347,349
1,15,JFK,SJU,347,352
1,15,JFK,MCO,347,350
1,15,JFK,LAX,347,350
1,15,LGA,ORD,347,349
1,15,JFK,LAX,347,350
1,15,EWR,MCO,347,350
1,15,LGA,CLT,347,349
1,15,LGA,MSP,347,349
1,15,EWR,MIA,347,350
1,15,EWR,STL,347,349
1,15,JFK,RSW,347,350
1,15,LGA,CLE,347,349
1,15,LGA,CAK,347,349
1,15,EWR,MCO,347,350
1,15,LGA,PBI,347,350
1,15,EWR,BTV,347,348
1,15,LGA,FLL,347,350
1,15,LGA,TPA,347,350
1,15,EWR,RDU,347,349
1,15,LGA,MSP,347,349
1,15,EWR,ATL,347,350
1,15,LGA,SRQ,346,349
1,15,EWR,BOS,348,349
1,15,EWR,JAX,348,350
1,15,JFK,HOU,347,350
1,15,EWR,TPA,347,350
1,15,JFK,BOS,347,349
1,15,JFK,LAX,348,351
1,15,EWR,ORF,348,349
1,15,LGA,BOS,348,349
1,15,LGA,ATL,348,350
1,15,LGA,DCA,348,349
1,15,LGA,RDU,348,349
1,15,LGA,BNA,348,349
1,15,EWR,MDW,348,349
1,15,JFK,CLT,348,350
1,15,LGA,ATL,348,350
1,15,JFK,LAX,348,351
1,15,EWR,BWI,348,349
1,15,EWR,PWM,348,349
1,15,EWR,DAY,348,350
1,15,EWR,PHX,348,351
1,15,EWR,ORD,348,349
1,15,JFK,LGB,348,351
1,15,JFK,DCA,348,349
1,15,EWR,SFO,348,351
1,15,JFK,BUF,348,349
1,15,EWR,ATL,348,350
1,15,LGA,MKE,348,350
1,15,JFK,RDU,348,350
1,15,EWR,MIA,348,351
1,15,LGA,DTW,348,350
1,15,EWR,DFW,348,351
1,15,EWR,LAS,346,349
1,15,LGA,MIA,348,352
1,15,JFK,BOS,348,349
1,15,LGA,IAH,348,352
1,15,LGA,MCO,348,351
1,15,EWR,CVG,349,351
1,15,JFK,MIA,348,351
1,15,LGA,DFW,348,351
1,15,LGA,CMH,349,350
1,15,EWR,MCO,348,351
1,15,JFK,BOS,348,349
1,15,LGA,DEN,348,351
1,15,LGA,ATL,349,351
1,15,LGA,BOS,349,350
1,15,LGA,DCA,349,350
1,15,EWR,HOU,349,352
1,15,LGA,ORD,349,350
1,15,LGA,CLT,348,350
1,15,JFK,PHL,349,350
1,15,EWR,CLT,348,350
1,15,LGA,ATL,349,351
1,15,EWR,DFW,348,352
1,15,JFK,PBI,348,351
1,15,EWR,ORD,349,350
1,15,EWR,DCA,349,350
1,15,LGA,DTW,349,351
1,15,EWR,IAH,348,350
1,15,EWR,BUF,349,350
1,15,EWR,CLT,349,351
1,15,EWR,RIC,348,350
1,15,LGA,SRQ,349,352
1,15,JFK,LAX,349,352
1,15,LGA,RDU,349,351
1,15,EWR,IAD,349,350
1,15,EWR,STL,349,351
1,15,EWR,DTW,348,350
1,15,LGA,DFW,348,351
1,15,JFK,FLL,349,352
1,15,JFK,ATL,349,352
1,15,JFK,SJU,349,354
1,15,EWR,BDL,349,350
1,15,EWR,BOS,349,350
1,15,EWR,BWI,349,350
1,15,EWR,MCO,349,352
1,15,EWR,PHX,349,353
1,15,JFK,LAX,349,353
1,15,JFK,MCO,349,352
1,15,LGA,MSY,349,352
1,15,EWR,PHX,349,353
1,15,JFK,JAX,349,352
1,15,EWR,CHS,349,351
1,15,EWR,IAH,349,352
1,15,LGA,CLT,349,351
1,15,EWR,FLL,349,353
1,15,LGA,FLL,349,353
1,15,LGA,BOS,350,351
1,15,LGA,MDW,349,351
1,15,LGA,DCA,350,351
1,15,JFK,TPA,350,353
1,15,LGA,ATL,350,352
1,15,JFK,SEA,349,352
1,15,LGA,CLE,350,351
1,15,EWR,MHT,349,351
1,15,LGA,ATL,350,352
1,15,EWR,HNL,349,355
1,15,EWR,MSN,349,351
1,15,EWR,LAX,349,352
1,15,EWR,CVG,350,352
1,15,EWR,ORD,350,351
1,15,EWR,ORD,350,351
1,15,JFK,BOS,350,351
1,15,EWR,ATL,350,352
1,15,LGA,MSP,350,352
1,15,JFK,SFO,350,353
1,15,LGA,MSP,350,352
1,15,LGA,PBI,350,353
1,15,LGA,IAD,350,351
1,15,JFK,SFO,350,354
1,15,LGA,PBI,349,352
1,15,EWR,DCA,350,351
1,15,EWR,DFW,350,353
1,15,EWR,CLE,350,352
1,15,EWR,MIA,350,353
1,15,LGA,MIA,349,353
1,15,JFK,MCO,350,353
1,15,EWR,BOS,350,351
1,15,EWR,RSW,350,353
1,15,EWR,GSP,350,352
1,15,LGA,CLT,350,352
1,15,JFK,IAD,349,351
1,15,JFK,CLE,350,352
1,15,EWR,TPA,350,353
1,15,JFK,PBI,350,353
1,15,LGA,ATL,350,353
1,15,JFK,BOS,350,352
1,15,EWR,MCI,350,352
1,15,EWR,AUS,350,354
1,15,EWR,STL,350,352
1,15,EWR,PWM,351,352
1,15,JFK,BUF,350,352
1,15,LGA,MIA,351,354
1,15,EWR,FLL,349,352
1,15,JFK,BUF,350,352
1,15,JFK,MSY,350,353
1,15,JFK,RDU,350,352
1,15,LGA,MCI,350,353
1,15,LGA,DTW,350,352
1,15,LGA,BOS,351,352
1,15,LGA,DCA,351,352
1,15,EWR,DTW,350,352
1,15,EWR,FLL,350,354
1,15,LGA,ORD,351,352
1,15,EWR,LAX,350,354
1,15,LGA,CMH,351,352
1,15,EWR,SFO,350,354
1,15,EWR,CLT,350,352
1,15,JFK,ORF,350,352
1,15,JFK,MIA,350,354
1,15,LGA,ATL,351,353
1,15,JFK,LAX,351,354
1,15,EWR,CLT,351,352
1,15,LGA,MCO,350,353
1,15,EWR,RDU,351,352
1,15,LGA,MKE,351,352
1,15,EWR,MKE,350,352
1,15,JFK,DCA,351,352
1,15,LGA,CLT,351,353
1,15,JFK,IND,351,353
1,15,EWR,MCO,351,354
1,15,JFK,MCO,350,353
1,15,LGA,DEN,351,353
1,15,EWR,JAX,351,353
1,15,JFK,SYR,350,352
1,15,LGA,DFW,351,354
1,15,LGA,FLL,350,353
1,15,EWR,DEN,350,353
1,15,JFK,PIT,351,353
1,15,LGA,ORD,350,352
1,15,LGA,MIA,351,354
1,15,EWR,GRR,351,353
1,15,JFK,IAD,351,352
1,15,JFK,DCA,351,352
1,15,LGA,RIC,351,353
1,15,JFK,CMH,351,353
1,15,EWR,ORF,351,352
1,15,JFK,FLL,351,354
1,15,LGA,STL,351,353
1,15,EWR,IAH,351,354
1,15,LGA,XNA,351,354
1,15,EWR,FLL,351,354
1,15,JFK,SFO,351,355
1,15,EWR,CVG,351,353
1,15,JFK,FLL,351,355
1,15,JFK,LAX,351,355
1,15,EWR,ATL,351,354
1,15,EWR,MSP,351,353
1,15,JFK,BWI,351,353
1,15,EWR,SAN,351,354
1,15,LGA,CLE,351,353
1,15,JFK,LAX,351,355
1,15,JFK,ORD,351,353
1,15,EWR,MDW,351,353
1,15,JFK,SLC,351,355
1,15,LGA,TPA,351,355
1,15,EWR,MSP,350,352
1,15,EWR,LAS,351,354
1,15,EWR,BOS,351,353
1,15,JFK,SJU,351,356
1,15,LGA,CLT,351,353
1,15,JFK,IND,351,354
1,15,JFK,ROC,351,353
1,15,EWR,SDF,351,354
1,15,JFK,ORD,351,353
1,15,LGA,IAD,352,353
1,15,LGA,BOS,352,353
1,15,LGA,ATL,352,354
1,15,LGA,MIA,352,355
1,15,JFK,MCO,352,355
1,15,LGA,ATL,352,354
1,15,LGA,DCA,352,353
1,15,JFK,BOS,352,353
1,15,JFK,CVG,352,354
1,15,JFK,MIA,352,355
1,15,JFK,MCO,352,355
1,15,JFK,DEN,352,354
1,15,LGA,RDU,352,353
1,15,JFK,RSW,352,355
1,15,LGA,TPA,352,355
1,15,JFK,DFW,352,355
1,15,JFK,MSP,351,354
1,15,LGA,IAH,350,353
1,15,JFK,BNA,352,353
1,15,JFK,PHL,352,353
1,15,LGA,ORD,352,354
1,15,JFK,DFW,352,355
1,15,JFK,LAS,352,355
1,15,LGA,PIT,352,353
1,15,EWR,DEN,352,354
1,15,LGA,MSP,352,354
1,15,EWR,BNA,351,353
1,15,EWR,DAY,352,354
1,15,EWR,ALB,352,353
1,15,LGA,RDU,351,352
1,15,JFK,RDU,352,354
1,15,EWR,MCO,352,355
1,15,LGA,MCO,351,354
1,15,LGA,BNA,352,353
1,15,EWR,MHT,352,353
1,15,JFK,DTW,352,354
1,15,EWR,BOS,352,353
1,15,JFK,LAX,352,355
1,15,EWR,SAT,352,356
1,15,LGA,ATL,352,354
1,15,EWR,GSO,352,354
1,15,EWR,ATL,352,355
1,15,LGA,PBI,352,355
1,15,EWR,SAV,352,354
1,15,LGA,DTW,352,354
1,15,EWR,ORD,352,354
1,15,JFK,CLT,352,354
1,15,EWR,IAH,352,355
1,15,JFK,SFO,352,356
1,15,LGA,DTW,352,354
1,15,LGA,DFW,352,355
1,15,JFK,RSW,352,355
1,15,EWR,CLE,352,354
1,15,EWR,CVG,352,355
1,15,LGA,STL,352,354
1,15,EWR,HOU,352,355
1,15,JFK,ATL,351,354
1,15,EWR,CLT,352,354
1,15,EWR,DCA,352,353
1,15,JFK,LAX,352,356
1,15,LGA,MEM,352,355
1,15,EWR,LAS,352,355
1,15,JFK,SJU,351,356
1,15,JFK,LAS,353,355
1,15,JFK,SFO,353,356
1,15,LGA,DCA,353,354
1,15,JFK,LAX,352,356
1,15,EWR,STL,352,354
1,15,JFK,SJU,353,358
1,15,LGA,BOS,353,354
1,15,EWR,LAX,352,356
1,15,EWR,BOS,353,354
1,15,JFK,ORF,353,354
1,15,EWR,FLL,353,356
1,15,LGA,ATL,353,355
1,15,JFK,LAX,353,356
1,15,JFK,ROC,353,354
1,15,EWR,TPA,351,354
1,15,EWR,ATL,353,355
1,15,LGA,IAH,353,356
1,15,EWR,DFW,353,356
1,15,EWR,STL,353,355
1,15,JFK,DCA,353,354
1,15,EWR,SFO,353,356
1,15,JFK,PBI,353,356
1,15,LGA,ORD,353,354
1,15,EWR,BWI,353,354
1,15,JFK,BUR,352,356
1,15,EWR,DCA,353,354
1,15,JFK,FLL,353,356
1,15,LGA,DEN,353,355
1,15,LGA,MCO,353,356
1,15,EWR,MIA,353,356
1,15,EWR,RIC,353,354
1,15,EWR,ORD,352,354
1,15,LGA,RDU,353,355
1,15,JFK,SAN,353,356
1,15,LGA,FLL,353,356
1,15,JFK,ORD,353,355
1,15,EWR,CVG,353,355
1,15,EWR,SLC,353,356
1,15,JFK,SFO,353,356
1,15,JFK,BNA,353,354
1,15,EWR,DTW,353,355
1,15,LGA,DEN,353,355
1,15,EWR,CLT,353,355
1,15,EWR,MCO,353,356
1,15,LGA,ATL,353,356
1,15,LGA,ORD,353,355
1,15,JFK,BTV,353,354
1,15,LGA,CLT,353,355
1,15,EWR,MDW,353,354
1,15,JFK,SAN,353,356
1,15,EWR,TPA,353,356
1,15,JFK,BOS,352,354
1,15,EWR,SEA,353,356
1,15,EWR,PDX,353,356
1,15,LGA,BNA,353,355
1,15,LGA,XNA,353,356
1,15,EWR,PBI,353,356
1,15,JFK,RDU,353,355
1,15,EWR,PIT,353,355
1,15,EWR,RDU,352,354
1,15,LGA,DTW,353,355
1,15,EWR,IAH,353,356
1,15,JFK,SFO,353,357
1,15,JFK,PDX,353,357
1,15,LGA,DFW,353,356
1,15,JFK,LAX,353,357
1,15,JFK,IAD,353,355
1,15,EWR,MCI,353,356
1,15,LGA,MCO,353,356
1,15,LGA,ORD,354,355
1,15,JFK,FLL,353,357
1,15,LGA,DCA,354,355
1,15,JFK,CLT,354,356
1,15,EWR,BWI,354,355
1,15,EWR,SAN,353,357
1,15,LGA,MIA,354,357
1,15,JFK,MCO,354,356
1,15,LGA,ATL,354,356
1,15,LGA,BOS,354,355
1,15,EWR,ORD,353,355
1,15,LGA,BNA,354,355
1,15,JFK,BOS,354,355
1,15,LGA,CMH,354,355
1,15,EWR,CLE,354,355
1,15,JFK,MIA,353,356
1,15,JFK,RIC,354,355
1,15,JFK,DTW,354,356
1,15,LGA,MSP,354,356
1,15,EWR,LAS,354,357
1,15,EWR,PHX,354,357
1,15,EWR,DFW,354,357
1,15,JFK,MSP,354,356
1,15,EWR,FLL,354,357
1,15,EWR,PBI,354,357
1,15,EWR,LAX,354,357
1,15,EWR,SEA,354,357
1,15,EWR,ATL,354,356
1,15,JFK,ORF,354,355
1,15,EWR,PWM,354,355
1,15,EWR,DEN,354,356
1,15,LGA,PHL,354,355
1,15,JFK,SFO,354,358
1,15,LGA,CLE,354,356
1,15,EWR,BOS,354,355
1,15,JFK,SEA,354,358
1,15,LGA,DTW,354,356
1,15,EWR,SNA,354,357
1,15,JFK,BWI,354,355
1,15,EWR,LAX,354,357
1,15,EWR,MCO,354,357
1,15,LGA,ORD,354,356
1,15,JFK,SEA,354,358
1,15,LGA,MDW,354,355
1,15,EWR,ORD,354,356
1,15,EWR,ORD,352,353
1,15,LGA,STL,354,356
1,15,JFK,BUF,354,356
1,15,JFK,MIA,354,358
1,15,LGA,CRW,354,356
1,15,JFK,MSY,354,357
1,15,LGA,ATL,355,357
1,15,LGA,BHM,354,356
1,15,LGA,IAH,354,358
1,15,JFK,MCO,354,358
1,15,JFK,ATL,354,357
1,15,EWR,GRR,355,357
1,15,JFK,SJU,354,359
1,15,LGA,BOS,355,356
1,15,EWR,ORD,355,356
1,15,JFK,SFO,354,358
1,15,EWR,DTW,352,354
1,15,EWR,BNA,355,356
1,15,JFK,IAD,355,356
1,15,JFK,TPA,354,358
1,15,JFK,PIT,355,356
1,15,EWR,CLT,355,357
1,15,JFK,SFO,355,359
1,15,JFK,LAX,355,358
1,15,LGA,DCA,355,356
1,15,LGA,PIT,355,356
1,15,EWR,RIC,355,356
1,15,EWR,DSM,355,357
1,15,JFK,AUS,353,356
1,15,JFK,PHX,354,358
1,15,LGA,ATL,355,357
1,15,EWR,SFO,354,358
1,15,LGA,MKE,355,356
1,15,EWR,DFW,355,358
1,15,JFK,LAS,354,357
1,15,JFK,LAX,355,358
1,15,EWR,OMA,355,357
1,15,JFK,SLC,355,358
1,15,JFK,MCO,355,358
1,15,JFK,LAS,355,358
1,15,JFK,FLL,355,358
1,15,JFK,ORD,355,357
1,15,LGA,ORD,355,357
1,15,LGA,MCO,355,358
1,15,JFK,PHX,355,359
1,15,LGA,PBI,355,358
1,15,LGA,MIA,355,358
1,15,JFK,SLC,355,358
1,15,LGA,MSP,354,357
1,15,EWR,CHS,355,357
1,15,JFK,IAD,355,356
1,15,LGA,TPA,355,358
1,15,LGA,FLL,355,358
1,15,LGA,CLE,355,357
1,15,JFK,CLT,355,357
1,15,LGA,DFW,355,358
1,15,LGA,MSY,355,358
1,15,EWR,IAH,355,358
1,15,EWR,MDW,355,357
1,15,JFK,TPA,355,358
1,15,LGA,FLL,355,358
1,15,JFK,CLE,355,357
1,15,EWR,IAD,355,357
1,15,JFK,JAX,355,358
1,15,LGA,IAD,355,356
1,15,LGA,RDU,355,356
1,15,LGA,MIA,355,359
1,15,JFK,EGE,353,355
1,15,JFK,CMH,355,357
1,15,JFK,SFO,355,359
1,15,LGA,DCA,356,357
1,15,EWR,ALB,356,357
1,15,LGA,BOS,356,357
1,15,EWR,CLE,356,357
1,15,JFK,BWI,355,357
1,15,JFK,BUF,356,357
1,15,LGA,ORD,356,357
1,15,LGA,TYS,356,358
1,15,JFK,FLL,356,359
1,15,JFK,TPA,356,359
1,15,EWR,TUL,355,358
1,15,EWR,MIA,356,359
1,15,EWR,OKC,355,358
1,15,LGA,ATL,356,358
1,15,JFK,BOS,356,357
1,15,JFK,LAX,356,359
1,15,EWR,TYS,356,358
1,15,EWR,CVG,356,358
1,15,JFK,RDU,355,357
1,15,EWR,MKE,356,357
1,15,JFK,CVG,356,358
1,15,EWR,MCO,356,358
1,15,LGA,CMH,356,358
1,15,EWR,DCA,355,356
1,15,JFK,RDU,355,357
1,15,JFK,BOS,356,357
1,15,LGA,ATL,356,358
1,15,LGA,CAK,356,358
1,15,JFK,AUS,356,359
1,15,JFK,PHL,356,357
1,15,EWR,DFW,356,359
1,15,EWR,MSP,356,358
1,15,JFK,LAX,356,359
1,15,EWR,PBI,356,359
1,15,EWR,GSO,356,357
1,15,EWR,BOS,356,357
1,15,LGA,ORD,356,358
1,15,EWR,BOS,356,357
1,15,JFK,HOU,356,359
1,15,EWR,GSP,356,358
1,15,JFK,MSY,356,359
1,15,EWR,JAX,356,359
1,15,JFK,DCA,356,358
1,15,LGA,MCO,357,359
1,15,LGA,DCA,357,358
1,15,EWR,BQN,356,337
1,15,EWR,ORD,357,358
1,15,LGA,BOS,357,358
1,15,LGA,DTW,356,358
1,15,EWR,SDF,357,359
1,15,JFK,BOS,356,358
1,15,JFK,LAX,357,336
1,15,LGA,MDW,357,358
1,15,EWR,RIC,357,358
1,15,LGA,RDU,357,358
1,15,EWR,STL,356,358
1,15,LGA,CLT,357,358
1,15,EWR,MHT,356,357
1,15,EWR,TPA,356,359
1,15,LGA,BNA,357,358
1,15,EWR,PVD,357,358
1,15,EWR,PHL,357,358
1,15,EWR,DCA,357,358
1,15,JFK,FLL,357,336
1,15,JFK,MCO,357,336
1,15,EWR,BOS,357,358
1,15,JFK,DCA,357,358
1,15,EWR,PWM,357,359
1,15,EWR,BWI,357,359
1,15,JFK,LAX,357,336
1,15,JFK,LAX,356,359
1,15,LGA,PWM,357,359
1,15,EWR,BTV,357,359
1,15,JFK,PWM,358,359
1,15,JFK,BOS,358,359
1,15,JFK,BUF,358,336
1,15,LGA,FLL,357,336
1,15,JFK,ROC,358,336
1,15,JFK,SYR,358,359
1,15,JFK,BTV,358,359
1,15,JFK,BQN,359,340
1,15,JFK,PSE,359,340
1,15,EWR,MEM,349,351
1,15,EWR,BUF,356,357
1,15,EWR,MEM,352,354
1,15,LGA,DFW,343,346
1,15,LGA,DFW,344,347
1,15,LGA,DFW,345,348
1,15,LGA,DFW,349,352
1,15,LGA,DFW,351,354
1,15,EWR,DFW,345,348
1,15,EWR,DFW,343,346
1,15,EWR,PBI,349,352
1,15,EWR,DFW,342,345
1,15,JFK,LAX,343,346
1,16,LGA,BNA,381,382
1,16,EWR,CVG,379,381
1,16,EWR,CLT,365,366
1,16,JFK,BQN,365,370
1,16,JFK,MIA,365,368
1,16,LGA,FLL,366,369
1,16,JFK,SFO,366,369
1,16,LGA,ATL,366,368
1,16,EWR,FLL,366,368
1,16,LGA,ATL,366,368
1,16,JFK,FLL,366,369
1,16,JFK,PHL,366,366
1,16,LGA,DCA,366,366
1,16,EWR,DTW,366,368
1,16,EWR,BOS,366,367
1,16,LGA,DFW,366,369
1,16,JFK,RSW,366,369
1,16,JFK,LAX,366,369
1,16,LGA,IAD,366,367
1,16,LGA,BOS,366,367
1,16,LGA,MIA,366,369
1,16,JFK,SJU,366,370
1,16,JFK,PBI,366,369
1,16,LGA,DTW,366,367
1,16,JFK,ATL,366,368
1,16,JFK,IAD,366,367
1,16,EWR,ATL,366,368
1,16,JFK,CLT,366,368
1,16,EWR,MIA,366,369
1,16,EWR,MSP,366,368
1,16,EWR,CLT,366,368
1,16,EWR,IAD,366,367
1,16,EWR,MKE,366,367
1,16,LGA,CLT,366,368
1,16,EWR,MDW,366,367
1,16,LGA,CLT,366,368
1,16,JFK,ORD,366,368
1,16,LGA,TPA,366,369
1,16,JFK,BOS,366,367
1,16,EWR,CVG,366,368
1,16,EWR,BWI,366,367
1,16,JFK,SJU,366,371
1,16,EWR,BOS,366,367
1,16,LGA,DTW,366,368
1,16,EWR,IAH,365,368
1,16,JFK,MCO,366,369
1,16,LGA,DFW,366,369
1,16,LGA,MSP,366,368
1,16,LGA,ORD,366,367
1,16,JFK,BUF,366,368
1,16,EWR,CLT,366,368
1,16,JFK,MSY,366,369
1,16,EWR,PBI,366,369
1,16,EWR,CLE,366,367
1,16,JFK,SLC,366,370
1,16,LGA,IAH,365,368
1,16,EWR,AUS,366,369
1,16,LGA,MDW,366,367
1,16,EWR,BUF,366,367
1,16,LGA,MIA,367,370
1,16,JFK,LAS,367,369
1,16,JFK,LAX,367,370
1,16,EWR,MIA,366,369
1,16,LGA,ORD,366,368
1,16,JFK,MCO,366,369
1,16,LGA,ATL,366,369
1,16,LGA,XNA,367,369
1,16,JFK,LAX,367,370
1,16,LGA,DCA,367,368
1,16,EWR,SFO,366,370
1,16,EWR,FLL,366,369
1,16,EWR,DFW,366,369
1,16,LGA,ORD,367,368
1,16,LGA,MCO,367,370
1,16,EWR,RDU,366,368
1,16,JFK,LAX,367,370
1,16,EWR,ORD,367,368
1,16,EWR,DEN,366,369
1,16,EWR,HOU,367,370
1,16,LGA,ORD,367,368
1,16,JFK,SFO,367,370
1,16,JFK,SJU,367,372
1,16,EWR,PHX,366,370
1,16,LGA,BOS,367,368
1,16,EWR,MCO,366,369
1,16,LGA,MIA,367,370
1,16,LGA,IAH,366,369
1,16,EWR,SDF,367,369
1,16,JFK,MIA,367,370
1,16,JFK,FLL,367,370
1,16,LGA,DTW,367,369
1,16,EWR,PBI,367,370
1,16,JFK,SFO,367,370
1,16,LGA,MKE,367,368
1,16,EWR,SEA,367,370
1,16,LGA,DEN,366,369
1,16,JFK,IAD,367,368
1,16,EWR,MSY,367,369
1,16,EWR,ATL,367,370
1,16,JFK,FLL,367,370
1,16,EWR,ORD,367,368
1,16,JFK,LAX,367,371
1,16,JFK,SRQ,367,370
1,16,EWR,LAS,367,369
1,16,JFK,SFO,367,371
1,16,EWR,LAX,367,370
1,16,JFK,SEA,367,371
1,16,EWR,SNA,367,370
1,16,EWR,DFW,367,370
1,16,EWR,RSW,367,370
1,16,JFK,PIT,367,369
1,16,LGA,DEN,366,369
